"source_path"	"line"	"level"	"heading"
"课程记录\数据结构和算法\03-排序、线性结构、树图与散列.md"	"72"	"3"	"3. 图与树的理论基础"
"课程记录\数据结构和算法\03-排序、线性结构、树图与散列.md"	"102"	"3"	"4. 二叉堆与优先队列（Binary Heap & Priority Queue）"
"课程记录\数据结构和算法\03-排序、线性结构、树图与散列.md"	"127"	"3"	"5. 散列表（Hash Table）"
"课程记录\数据结构和算法\03-排序、线性结构、树图与散列.md"	"145"	"2"	"二、 重点术语与概念解析"
"课程记录\数据结构和算法\03-排序、线性结构、树图与散列.md"	"162"	"2"	"三、 工程经验与避坑指南"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"1"	"1"	"高级算法设计：动态规划与贪心算法深度解析"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"3"	"2"	"一、 核心知识点与原理剖析"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"5"	"3"	"1. 动态规划（Dynamic Programming, DP）"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"201"	"3"	"2. 贪心算法（Greedy Algorithm）"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"255"	"2"	"二、 重点术语与概念解析"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"274"	"2"	"三、 工程经验与避坑指南"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"276"	"3"	"1. 程序员的“偷懒”哲学与时空权衡"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"279"	"3"	"2. 数组下标与语义映射混淆（1-based Indexing vs 0-based Indexing）"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"283"	"3"	"3. C# 集合类与 LINQ 的性能陷阱"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"287"	"3"	"4. 字符串解析与输入过滤（Split 问题）"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"291"	"3"	"5. 递归深度与栈溢出（自顶向下 vs 自底向上）"
"课程记录\数据结构和算法\04-动态规划与贪心.md"	"295"	"3"	"6. 课堂现场 Debug 案例（Bug 诊断）"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"1"	"1"	"图算法基础、遍历与拓扑排序"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"3"	"2"	"一、 核心知识点与原理剖析"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"5"	"3"	"1. 图的基础概念与分类"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"23"	"3"	"2. 图的表示方法"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"38"	"3"	"3. 广度优先搜索 (Breadth-First Search, BFS)"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"77"	"3"	"4. 深度优先搜索 (Depth-First Search, DFS)"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"128"	"3"	"5. 拓扑排序 (Topological Sort)"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"138"	"3"	"6. 经典算法应用"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"162"	"2"	"二、 重点术语与概念解析"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"183"	"2"	"三、 工程经验与避坑指南"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"185"	"3"	"1. OJ 平台 C# 内存限制避坑"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"192"	"3"	"2. 大数乘加过程防溢出"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"196"	"3"	"3. BFS/DFS 状态标记的工程简化"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"204"	"3"	"4. 拓扑排序与 DFS 起点的确定"
"课程记录\数据结构和算法\05-图遍历与拓扑排序.md"	"211"	"3"	"5. 八数码问题的关键实现技术"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"1"	"1"	"图算法（二）：进阶图算法与最短路径问题"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"3"	"2"	"一、 核心知识点与原理剖析"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"5"	"3"	"1. 最短路径问题（Shortest Path Problems）的定义与变体"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"17"	"3"	"2. 最短路径的最优子结构性质（Optimal Substructure）"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"27"	"3"	"3. 负权边与负值环路（Negative-Weight Edges and Cycles）"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"36"	"3"	"4. 松弛操作（Relaxation）及其性质"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"55"	"3"	"5. 贝尔曼-福特算法（Bellman-Ford Algorithm）"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"77"	"3"	"6. 有向无环图（DAG）中的单源最短路径"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"96"	"3"	"7. 迪杰斯特拉算法（Dijkstra's Algorithm）"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"130"	"3"	"8. 所有节点对最短路径问题（All-Pairs Shortest Paths）与动态规划解法"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"145"	"3"	"9. 弗洛伊德-华沙尔算法（Floyd-Warshall Algorithm）"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"176"	"3"	"10. 有向图的传递闭包（Transitive Closure of a Directed Graph）"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"194"	"2"	"二、 重点术语与概念解析"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"205"	"2"	"三、 工程经验与避坑指南"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"207"	"3"	"1. 关于无手写堆时的 Dijkstra 实现选择"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"224"	"3"	"2. 无穷大（$\infty$）的数值选择与溢出防范"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"235"	"3"	"3. Floyd-Warshall 算法的循环顺序"
"课程记录\数据结构和算法\06-进阶图算法与最短路径.md"	"250"	"3"	"4. 稀疏图与稠密图的最短路径选择"
"课程记录\数据结构和算法\07-BST、LCS、A星与KMP.md"	"1"	"1"	"算法进阶专题课：二叉搜索树、最长公共子序列、A* 寻路算法与 KMP 算法"
"课程记录\数据结构和算法\07-BST、LCS、A星与KMP.md"	"3"	"2"	"一、 核心知识点与原理剖析"
"课程记录\数据结构和算法\07-BST、LCS、A星与KMP.md"	"5"	"3"	"1. 二叉搜索树 (Binary Search Tree, BST)"
"课程记录\数据结构和算法\07-BST、LCS、A星与KMP.md"	"155"	"3"	"2. 最长公共子序列 (Longest Common Subsequence, LCS)"
"课程记录\数据结构和算法\07-BST、LCS、A星与KMP.md"	"187"	"3"	"3. A* 寻路算法 (A* Search Algorithm)"
"课程记录\数据结构和算法\07-BST、LCS、A星与KMP.md"	"213"	"3"	"4. KMP 算法 (Knuth-Morris-Pratt Algorithm)"
"课程记录\数据结构和算法\07-BST、LCS、A星与KMP.md"	"234"	"2"	"二、 重点术语与概念解析"
"课程记录\数据结构和算法\07-BST、LCS、A星与KMP.md"	"246"	"2"	"三、 工程经验与避坑指南"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"1"	"1"	"游戏开发常用简单算法练习"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"7"	"2"	"目录"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"37"	"2"	"公共基础代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"100"	"1"	"1. 点到直线距离"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"112"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"131"	"1"	"2. 点到线段距离"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"147"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"169"	"1"	"3. 判断点是否在三角形内"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"178"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"195"	"1"	"4. AABB 与 AABB 是否相交"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"203"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"220"	"1"	"5. AABB 与点是否相交"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"226"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"237"	"1"	"6. 圆与圆是否相交"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"245"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"258"	"1"	"7. 球与球是否相交"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"264"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"277"	"1"	"8. 线段与线段相交"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"289"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"322"	"1"	"9. 射线与平面相交"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"336"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"359"	"1"	"10. 射线与球相交"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"373"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"414"	"1"	"11. Clamp 限制数值范围"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"420"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"430"	"1"	"12. Lerp 线性插值"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"436"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"450"	"1"	"13. SmoothStep 平滑插值"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"462"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"473"	"1"	"14. Remap 数值区间映射"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"479"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"494"	"1"	"15. 向量归一化"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"500"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"514"	"1"	"16. 计算两向量夹角"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"526"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"545"	"1"	"17. 反射向量计算"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"557"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"567"	"1"	"18. 简单重心坐标"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"580"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"609"	"1"	"19. 多边形面积 Shoelace Formula"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"615"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"635"	"1"	"20. 2D 点绕中心旋转"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"641"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"660"	"1"	"21. 判断三角形朝向"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"674"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"688"	"1"	"22. 包围盒合并"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"694"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"709"	"1"	"23. 简单视锥体 AABB 裁剪思路"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"718"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"753"	"1"	"24. 颜色 Gamma / Linear 转换"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"759"	"2"	"代码"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"773"	"1"	"25. HSV 转 RGB"
"课程记录\数据结构和算法\08-游戏开发算法练习.md"	"779"	"2"	"代码"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"1"	"1"	"游戏人工智能 (Game AI) 课程笔记：架构设计与工程实践"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"7"	"2"	"一、 核心知识点与原理剖析"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"9"	"3"	"1. 游戏人工智能的本质与目标"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"14"	"3"	"2. 游戏 AI 的技术要求"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"19"	"3"	"3. AI 核心循环：感知-决策-行为 (Sense-Think-Act)"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"26"	"3"	"4. 游戏 AI 分层架构模型 (重点)"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"51"	"2"	"二、 重点术语与概念解析"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"53"	"3"	"1. 人工智能历史关键点"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"58"	"3"	"2. BDI 模型"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"63"	"3"	"3. 数据驱动编程 (Data-Driven Programming)"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"69"	"3"	"4. 反射 (Reflection)"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"75"	"2"	"三、 工程经验与避坑指南"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"77"	"3"	"1. 软件工程的“焦油坑”与“人月神话”"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"81"	"3"	"2. C# 性能避坑 (字典与 GC)"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"86"	"3"	"3. 数据结构的选择"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"93"	"3"	"4. 游戏 AI 的分层优势"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"101"	"2"	"四、 大作业：坦克大战 AI 竞赛 (Tank War)"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"103"	"3"	"1. 竞赛规则"
"课程记录\游戏AI\01-AI架构与工程实践.md"	"108"	"3"	"2. 开发约束"
"课程记录\游戏AI\02-AI架构与核心模式.md"	"1"	"1"	"游戏 AI 架构设计与核心模式深度解析"
"课程记录\游戏AI\02-AI架构与核心模式.md"	"3"	"2"	"一、 核心知识点与原理剖析"
"课程记录\游戏AI\02-AI架构与核心模式.md"	"5"	"3"	"1. 软件设计模式在 AI 中的应用"
"课程记录\游戏AI\02-AI架构与核心模式.md"	"23"	"3"	"2. 脚本化 AI 系统 (Script-based AI System)"
"课程记录\游戏AI\02-AI架构与核心模式.md"	"36"	"3"	"3. 基于规则的 AI 系统 (Rule-based AI System / 专家系统)"
"课程记录\游戏AI\02-AI架构与核心模式.md"	"48"	"3"	"4. 有限状态机 (Finite State Machine, FSM)"
"课程记录\游戏AI\02-AI架构与核心模式.md"	"62"	"3"	"5. 行为树 (Behavior Tree, BT)"
"课程记录\游戏AI\02-AI架构与核心模式.md"	"76"	"2"	"二、 重点术语与概念解析"
"课程记录\游戏AI\02-AI架构与核心模式.md"	"84"	"2"	"三、 工程经验与避坑指南"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"1"	"1"	"游戏人工智能课程笔记：行为树进阶、效用系统与目标导向计划"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"3"	"2"	"一、 核心知识点与原理剖析"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"5"	"3"	"1. 行为树（Behavior Tree, BT）进阶讨论"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"17"	"3"	"2. 基于效用的 AI 系统（Utility-based AI）"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"32"	"3"	"3. 基于目标导向的行为计划（GOAP, Goal Oriented Action Plan）"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"47"	"3"	"4. 信息层（Information Layer）与抽象"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"62"	"2"	"二、 重点术语与概念解析"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"74"	"2"	"三、 工程经验与避坑指南"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"76"	"3"	"1. 架构层次感（非常重要）"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"83"	"3"	"2. 性能优化技巧"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"91"	"3"	"3. 感知系统的伪装与抽象"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"95"	"3"	"4. GOAP 的实践痛点"
"课程记录\游戏AI\03-行为树、效用与GOAP.md"	"99"	"3"	"5. 黑板中的遗忘模拟"
"课程记录\游戏AI\04-场景抽象、寻路与LLM.md"	"1"	"1"	"游戏人工智能：场景抽象、寻路算法与大语言模型实战笔记"
"课程记录\游戏AI\04-场景抽象、寻路与LLM.md"	"3"	"2"	"一、 核心知识点与原理剖析"
